head_sync,Time
0.135595525,811.6
0.134681023,812
0.129029633,812.4
0.126791402,812.8
0.126891036,813.2
0.121119942,813.6
0.127077053,814
0.115785412,814.4
0.121057363,814.8
0.108119263,815.2
0.09708953,815.6
0.097769253,816
0.14588898,816.4
0.139820651,816.8
0.139127741,817.2
0.115819152,817.6
0.088122161,818
0.095153923,818.4
0.090962164,818.8
0.106376856,819.2
0.140428735,819.6
0.117614917,820
0.107529411,820.4
0.090823875,820.8
0.097321151,821.2
0.100787178,821.6
0.103169957,822
0.106404494,822.4
0.113034595,822.8
0.123719508,823.2
0.128761778,823.6
0.125259339,824
0.120676892,824.4
0.113456924,824.8
0.113889599,825.2
0.121972086,825.6
0.138004267,826
0.125406111,826.4
0.108281863,826.8
0.111605707,827.2
0.103853976,827.6
0.153783757,828
0.139896534,828.4
0.147911078,828.8
0.132534822,829.2
0.121349992,829.6
0.115494831,830
0.106627612,830.4
0.111624002,830.8
0.111047464,831.2
0.111207344,831.6
0.123161838,832
0.131682531,832.4
0.173765122,832.8
0.177605123,833.2
0.161168903,833.6
0.147488911,834
0.158102289,834.4
0.157865726,834.8
0.14962432,835.2
0.136236058,835.6
0.119061138,836
0.114145799,836.4
0.111297731,836.8
0.122618392,837.2
0.124823481,837.6
0.114954551,838
0.110714636,838.4
0.106694012,838.8
0.113716927,839.2
0.142353124,839.6
0.158880516,840
0.162963967,840.4
0.180509659,840.8
0.183567935,841.2
0.172015952,841.6
0.152044754,842
0.123755285,842.4
0.119193523,842.8
0.132077848,843.2
0.118784488,843.6
0.11417067,844
0.12772833,844.4
0.133226408,844.8
0.123469349,845.2
0.134537304,845.6
0.16117847,846
0.177196871,846.4
0.168466274,846.8
0.172302453,847.2
0.158286433,847.6
0.136904004,848
0.1178529,848.4
0.108541051,848.8
0.10098735,849.2
0.088607983,849.6
0.084801944,850
0.097587375,850.4
0.101534042,850.8
0.112204298,851.2
0.110308293,851.6
0.13452181,852
0.136801475,852.4
0.138342785,852.8
0.132541856,853.2
0.127973412,853.6
0.108261237,854
0.12110698,854.4
0.129137174,854.8
0.104627111,855.2
0.14079534,855.6
0.1087469,856
0.108220297,856.4
0.109951603,856.8
0.11710654,857.2
0.131705648,857.6
0.13069618,858
0.126660129,858.4
0.124067261,858.8
0.134966107,859.2
0.127988578,859.6
0.151284076,860
0.156940506,860.4
0.159072549,860.8
0.151911368,861.2
0.162495338,861.6
0.139530723,862
0.142131498,862.4
0.138293671,862.8
0.155378963,863.2
0.152241633,863.6
0.142799681,864
0.140159747,864.4
0.13722682,864.8
0.116143829,865.2
0.135044336,865.6
0.137011931,866
0.142049058,866.4
0.140788413,866.8
0.146317778,867.2
0.154180624,867.6
0.150688127,868
0.118746091,868.4
0.112074157,868.8
0.101174601,869.2
0.113567294,869.6
0.110977651,870
0.118235621,870.4
0.109822238,870.8
0.097468907,871.2
0.111418828,871.6
0.124813908,872
0.133230223,872.4
0.121675545,872.8
0.138045175,873.2
0.131101903,873.6
0.131787399,874
0.146321795,874.4
0.16344222,874.8
0.172395213,875.2
0.162189928,875.6
0.160095979,876
0.18345512,876.4
0.221620428,876.8
0.182695302,877.2
0.18132904,877.6
0.186604107,878
0.200741101,878.4
0.128142665,878.8
0.150034134,879.2
0.190039571,879.6
0.168167386,880
0.159662431,880.4
0.163477648,880.8
0.142739395,881.2
0.123980506,881.6
0.128546532,882
0.132165515,882.4
0.127786892,882.8
0.147989493,883.2
0.139710878,883.6
0.159451039,884
0.14215224,884.4
0.104058777,884.8
0.089908205,885.2
0.093710905,885.6
0.104120295,886
0.08442321,886.4
0.088848968,886.8
0.104311042,887.2
0.134283252,887.6
0.157351396,888
0.183627739,888.4
0.173796298,888.8
0.167344939,889.2
0.143937544,889.6
0.129320061,890
0.134736731,890.4
0.145936638,890.8
0.138740966,891.2
0.127128337,891.6
0.101424946,892
0.096689416,892.4
0.110331172,892.8
0.09975096,893.2
0.107162055,893.6
0.113905099,894
0.115425257,894.4
0.114106772,894.8
0.116331875,895.2
0.121638193,895.6
0.122329593,896
0.131673962,896.4
0.125244585,896.8
0.123643688,897.2
0.129397482,897.6
0.124983096,898
0.123887882,898.4
0.10036368,898.8
0.129488511,899.2
0.138684679,899.6
0.139775339,900
0.13879347,900.4
0.156428278,900.8
0.159656538,901.2
0.151531745,901.6
0.145037908,902
0.151923058,902.4
0.163923278,902.8
0.146912546,903.2
0.164267155,903.6
0.131292925,904
0.126437135,904.4
0.114242154,904.8
0.114903365,905.2
0.118981842,905.6
0.107737086,906
0.111974475,906.4
0.114858856,906.8
0.106851811,907.2
0.12831711,907.6
0.1178056,908
0.119408193,908.4
0.169229002,908.8
0.164498752,909.2
0.153933099,909.6
0.147845839,910
0.151806535,910.4
0.15575526,910.8
0.155740221,911.2
0.150190568,911.6
0.156109064,912
0.118121341,912.4
0.107511508,912.8
0.103646368,913.2
0.119044162,913.6
0.127591018,914
0.122496248,914.4
0.12629274,914.8
0.141301771,915.2
0.137771982,915.6
0.132728289,916
0.129797881,916.4
0.146727354,916.8
0.128564573,917.2
0.131978198,917.6
0.131046239,918
0.146028516,918.4
0.142557646,918.8
0.123527385,919.2
0.101426345,919.6
0.117600024,920
0.109556229,920.4
0.106203822,920.8
0.144413717,921.2
0.156893591,921.6
0.173319585,922
0.183993896,922.4
0.159314792,922.8
0.12680341,923.2
0.146064214,923.6
0.144579094,924
0.148155689,924.4
0.174013562,924.8
0.14574138,925.2
0.147423943,925.6
0.094390163,926
0.091385123,926.4
0.128039355,926.8
0.141802685,927.2
0.138867718,927.6
0.110245585,928
0.141700153,928.4
0.133668485,928.8
0.129085272,929.2
0.164563848,929.6
0.171481186,930
0.168802301,930.4
0.166312751,930.8
0.193093933,931.2
0.206594189,931.6
0.193401465,932
0.159763435,932.4
0.113404078,932.8
0.097850456,933.2
0.139984718,933.6
0.135090743,934
0.10109296,934.4
0.096488579,934.8
0.101461729,935.2
0.105874457,935.6
0.11630219,936
0.114060189,936.4
0.139823917,936.8
0.122740024,937.2
0.110259474,937.6
0.134060308,938
0.155580585,938.4
0.168045584,938.8
0.171979921,939.2
0.201258913,939.6
0.201965809,940
0.214918395,940.4
0.189551333,940.8
0.167114509,941.2
0.17407149,941.6
0.191069921,942
0.176163772,942.4
0.16809024,942.8
0.132620156,943.2
0.120761818,943.6
0.114720062,944
0.128797353,944.4
0.118442066,944.8
0.120704486,945.2
0.168856432,945.6
0.165354123,946
0.172877956,946.4
0.14441438,946.8
0.161988394,947.2
0.140558189,947.6
0.16503265,948
0.18291273,948.4
0.185657278,948.8
0.192825056,949.2
0.156658858,949.6
0.135244185,950
0.132566013,950.4
0.123347375,950.8
0.106036188,951.2
0.116329034,951.6
0.129381991,952
0.109781154,952.4
0.117487932,952.8
0.126419157,953.2
0.16524818,953.6
0.134801933,954
0.109635484,954.4
0.113089434,954.8
0.126226558,955.2
0.140695945,955.6
0.169848157,956
0.165666671,956.4
0.162864049,956.8
0.166991886,957.2
0.135099087,957.6
0.144067547,958
0.168044364,958.4
0.171909711,958.8
0.2146068,959.2
0.252998703,959.6
0.156259554,960
0.14372543,960.4
0.16996037,960.8
0.18033027,961.2
0.147709397,961.6
0.135426069,962
0.112561946,962.4
0.120191873,962.8
0.110494568,963.2
0.127486151,963.6
0.12822623,964
0.180660528,964.4
0.164909178,964.8
0.137781605,965.2
0.124392749,965.6
0.174195524,966
0.20636199,966.4
0.232018263,966.8
0.231076439,967.2
0.19491962,967.6
0.188092112,968
0.195310806,968.4
0.191065436,968.8
0.175257387,969.2
0.155105686,969.6
0.145794821,970
0.128910182,970.4
0.125291547,970.8
0.117001525,971.2
0.095950578,971.6
0.102373797,972
0.098239324,972.4
0.102584905,972.8
0.104178523,973.2
0.120479271,973.6
0.147941356,974
0.151234245,974.4
0.119867166,974.8
0.135257862,975.2
0.145422021,975.6
0.137128069,976
0.180231584,976.4
0.165061574,976.8
0.133578604,977.2
0.1253476,977.6
0.088727424,978
0.100678794,978.4
0.118454257,978.8
0.13345336,979.2
0.144069976,979.6
0.113937991,980
0.109147422,980.4
0.111128888,980.8
0.115726019,981.2
0.125901239,981.6
0.130473973,982
0.12987443,982.4
0.152253212,982.8
0.145222677,983.2
0.115878353,983.6
0.115476456,984
0.130764131,984.4
0.141422005,984.8
0.144405362,985.2
0.147177662,985.6
0.117118329,986
0.119451581,986.4
0.122740319,986.8
0.135509043,987.2
0.131596888,987.6
0.133799818,988
0.12696315,988.4
0.159998323,988.8
0.124672228,989.2
0.134701074,989.6
0.136928424,990
0.14602123,990.4
0.112975912,990.8
0.094953039,991.2
0.098209848,991.6
0.086081422,992
0.078797991,992.4
0.093784234,992.8
0.114555846,993.2
0.11010513,993.6
0.1146089,994
0.121448651,994.4
0.148883397,994.8
0.155097104,995.2
0.133489534,995.6
0.122236776,996
0.120023253,996.4
0.162672286,996.8
0.158744907,997.2
0.124635281,997.6
0.111235643,998
0.11854025,998.4
0.118855528,998.8
0.099949357,999.2
0.09473331,999.6
0.097036553,1000
0.093443974,1000.4
0.157470171,1000.8
0.176963325,1001.2
0.169896996,1001.6
0.203972222,1002
0.211923395,1002.4
0.139871699,1002.8
0.141947771,1003.2
0.157118755,1003.6
0.163840334,1004
0.16163486,1004.4
0.153227496,1004.8
0.144802928,1005.2
0.131318386,1005.6
0.121706719,1006
0.105067374,1006.4
0.133892127,1006.8
0.11270097,1007.2
0.107288998,1007.6
0.169883459,1008
0.196904798,1008.4
0.202694219,1008.8
0.196877086,1009.2
0.189567812,1009.6
0.168867693,1010
0.151599976,1010.4
0.16351807,1010.8
0.154927786,1011.2
0.132767661,1011.6
0.153834876,1012
0.164566121,1012.4
0.160491729,1012.8
0.150030798,1013.2
0.15810719,1013.6
0.164644875,1014
0.160840976,1014.4
0.147755125,1014.8
0.176261838,1015.2
0.160937596,1015.6
0.152232241,1016
0.172705629,1016.4
0.162108446,1016.8
0.178651545,1017.2
0.203541764,1017.6
0.194586016,1018
0.183953666,1018.4
0.170262667,1018.8
0.161049802,1019.2
0.174477011,1019.6
0.200704726,1020
0.126952877,1020.4
0.153726883,1020.8
0.151340816,1021.2
0.141711344,1021.6
0.137571499,1022
0.157608839,1022.4
0.148491655,1022.8
0.14363451,1023.2
0.167809426,1023.6
0.160977143,1024
0.186999411,1024.4
0.174289402,1024.8
0.153925019,1025.2
0.143531161,1025.6
0.125355964,1026
0.15444871,1026.4
0.1414284,1026.8
0.108972437,1027.2
0.099507841,1027.6
0.105558033,1028
0.10813585,1028.4
0.121200349,1028.8
0.115790369,1029.2
0.10448654,1029.6
0.099454136,1030
0.118731146,1030.4
0.111602187,1030.8
0.098430006,1031.2
0.105937955,1031.6
0.119558245,1032
0.131287013,1032.4
0.126738451,1032.8
0.131706755,1033.2
0.132757647,1033.6
0.128392238,1034
0.134947885,1034.4
0.175377969,1034.8
0.136217478,1035.2
0.12976295,1035.6
0.102745262,1036
0.105026803,1036.4
0.121544829,1036.8
0.10373587,1037.2
0.129850502,1037.6
0.135565097,1038
0.129838906,1038.4
0.143455084,1038.8
0.127489888,1039.2
0.14357521,1039.6
0.1499361,1040
0.104521126,1040.4
0.132966531,1040.8
0.14520491,1041.2
0.136047074,1041.6
0.13963373,1042
0.118416912,1042.4
0.135271346,1042.8
0.140611799,1043.2
0.150027335,1043.6
0.138163142,1044
0.132493628,1044.4
0.186194573,1044.8
0.209554039,1045.2
0.208452296,1045.6
0.193643158,1046
0.18917686,1046.4
0.208682754,1046.8
0.233293155,1047.2
0.246493499,1047.6
0.227028897,1048
0.224539265,1048.4
0.210941821,1048.8
0.176693769,1049.2
0.194295029,1049.6
0.171826082,1050
0.149855996,1050.4
0.144656013,1050.8
0.148841005,1051.2
0.14577655,1051.6
0.103281389,1052
0.106529623,1052.4
0.077443233,1052.8
0.100866588,1053.2
0.115660653,1053.6
0.16628123,1054
0.157421333,1054.4
0.156087544,1054.8
0.168083373,1055.2
0.168238877,1055.6
0.164714677,1056
0.160054065,1056.4
0.166937026,1056.8
0.129846902,1057.2
0.1104174,1057.6
0.133863334,1058
0.14785958,1058.4
0.155471167,1058.8
0.202331434,1059.2
0.169794444,1059.6
0.143366364,1060
0.129791497,1060.4
0.143938092,1060.8
0.172577066,1061.2
0.165420529,1061.6
0.156541248,1062
0.16268297,1062.4
0.190046858,1062.8
0.199948434,1063.2
0.170151802,1063.6
0.143974071,1064
0.198053711,1064.4
0.159960124,1064.8
0.125619922,1065.2
0.117297961,1065.6
0.113624951,1066
0.126609501,1066.4
0.120647189,1066.8
0.106606913,1067.2
0.117281632,1067.6
0.129276511,1068
0.132894971,1068.4
0.131307577,1068.8
0.161957969,1069.2
0.173958137,1069.6
0.111683788,1070
0.127063324,1070.4
0.17241697,1070.8
0.183710553,1071.2
0.179280831,1071.6
0.186952004,1072
0.166612821,1072.4
0.155938896,1072.8
0.175898058,1073.2
0.151335695,1073.6
0.170737585,1074
0.154825307,1074.4
0.147563509,1074.8
0.148973819,1075.2
0.127456952,1075.6
0.138035014,1076
0.142473677,1076.4
0.154808856,1076.8
0.153282315,1077.2
0.215732172,1077.6
0.234595693,1078
0.24418671,1078.4
0.21127646,1078.8
0.182175902,1079.2
0.15601323,1079.6
0.105419593,1080
0.107600312,1080.4
0.116082566,1080.8
0.136606404,1081.2
0.15977494,1081.6
0.217532635,1082
0.270073538,1082.4
0.266936559,1082.8
0.277828842,1083.2
0.175176109,1083.6
0.14239381,1084
0.126015172,1084.4
0.133115469,1084.8
0.11410088,1085.2
0.177559681,1085.6
0.177814222,1086
0.129032227,1086.4
0.092531218,1086.8
0.096153004,1087.2
0.113231812,1087.6
0.11330145,1088
0.091128603,1088.4
0.08599516,1088.8
0.104416438,1089.2
0.115219365,1089.6
0.118753067,1090
0.123230288,1090.4
0.111025781,1090.8
0.10023614,1091.2
0.105769467,1091.6
0.110496452,1092
0.10270943,1092.4
0.102635128,1092.8
0.096566827,1093.2
0.108589828,1093.6
0.130445722,1094
0.187253132,1094.4
0.190634579,1094.8
0.221815881,1095.2
0.174521894,1095.6
0.164852148,1096
0.129127373,1096.4
0.13860227,1096.8
0.144987306,1097.2
0.131264534,1097.6
0.145412943,1098
0.181631252,1098.4
0.165429681,1098.8
0.16953014,1099.2
0.176270232,1099.6
0.17258839,1100
0.155815424,1100.4
0.128841635,1100.8
0.129736132,1101.2
0.202451732,1101.6
0.242291852,1102
0.097890436,1102.4
0.095392883,1102.8
0.116357072,1103.2
0.140228073,1103.6
0.129607438,1104
0.133660736,1104.4
0.123991221,1104.8
0.122924732,1105.2
0.127456174,1105.6
0.125779532,1106
0.134553667,1106.4
0.143653084,1106.8
0.122660344,1107.2
0.129349592,1107.6
0.139209838,1108
0.128037887,1108.4
0.132965639,1108.8
0.143311467,1109.2
0.142122591,1109.6
0.132201215,1110
0.124022812,1110.4
0.115963843,1110.8
0.141008745,1111.2
0.114982147,1111.6
0.120394419,1112
0.114449096,1112.4
0.083740306,1112.8
0.095778126,1113.2
0.115734863,1113.6
0.167316648,1114
0.179965298,1114.4
0.173057748,1114.8
0.189185288,1115.2
0.183205504,1115.6
0.170373618,1116
0.163789251,1116.4
0.168949462,1116.8
0.179022528,1117.2
0.142966108,1117.6
0.190294163,1118
0.197669422,1118.4
0.182119938,1118.8
0.201979898,1119.2
0.204963576,1119.6
0.197111118,1120
0.187144536,1120.4
0.182103021,1120.8
0.152463858,1121.2
0.176796338,1121.6
0.168384965,1122
0.201880752,1122.4
0.150299879,1122.8
0.13494333,1123.2
0.133404299,1123.6
0.104498842,1124
0.159738781,1124.4
0.165677462,1124.8
0.159580717,1125.2
0.162865303,1125.6
0.147546174,1126
0.152081712,1126.4
0.162805374,1126.8
0.171137923,1127.2
0.1847716,1127.6
0.174701081,1128
0.1544854,1128.4
0.152801833,1128.8
0.137011287,1129.2
0.118861544,1129.6
0.11839544,1130
0.127090287,1130.4
0.115351988,1130.8
0.103978828,1131.2
0.102169383,1131.6
0.123965458,1132
0.14338526,1132.4
0.145034204,1132.8
0.112582086,1133.2
0.128344062,1133.6
0.136875299,1134
0.124880467,1134.4
0.125289731,1134.8
0.173740536,1135.2
0.176427194,1135.6
0.157059425,1136
0.155924016,1136.4
0.151773444,1136.8
0.175118285,1137.2
0.171027938,1137.6
0.16606526,1138
0.182082949,1138.4
0.178858322,1138.8
0.178193562,1139.2
0.185342177,1139.6
0.155286227,1140
0.125206465,1140.4
0.167720451,1140.8
0.162541929,1141.2
0.183389624,1141.6
0.129050982,1142
0.120562592,1142.4
0.13381238,1142.8
0.146146351,1143.2
0.173144783,1143.6
0.154982705,1144
0.141228354,1144.4
0.140100648,1144.8
0.150063845,1145.2
0.161759966,1145.6
0.152416752,1146
0.134080485,1146.4
0.180307899,1146.8
0.173406158,1147.2
0.158647837,1147.6
0.159194332,1148
0.142926331,1148.4
0.143460522,1148.8
0.169088882,1149.2
0.18892087,1149.6
0.224720824,1150
0.158716414,1150.4
0.102825693,1150.8
0.132245089,1151.2
0.181328469,1151.6
0.159661771,1152
0.145905896,1152.4
0.146129821,1152.8
0.168348433,1153.2
0.19828689,1153.6
0.209535711,1154
0.199609069,1154.4
0.167557066,1154.8
0.126400395,1155.2
0.110434081,1155.6
0.117669087,1156
0.146477079,1156.4
0.147194767,1156.8
0.150221825,1157.2
0.150628587,1157.6
0.133803864,1158
0.126998148,1158.4
0.114873117,1158.8
0.134054489,1159.2
0.139067301,1159.6
0.149575401,1160
0.162970737,1160.4
0.162222228,1160.8
0.145688979,1161.2
0.127155643,1161.6
0.125436457,1162
0.098751917,1162.4
0.089482224,1162.8
0.088931708,1163.2
0.094100658,1163.6
0.146182394,1164
0.138513514,1164.4
0.132560121,1164.8
0.159258112,1165.2
0.1668349,1165.6
0.159288535,1166
0.141996542,1166.4
0.157841339,1166.8
0.134681701,1167.2
0.112246535,1167.6
0.099354795,1168
0.106218538,1168.4
0.117781193,1168.8
0.160213173,1169.2
0.178855944,1169.6
0.142598346,1170
0.137915966,1170.4
0.133735297,1170.8
0.122546406,1171.2
0.121038092,1171.6
0.119691487,1172
0.099487272,1172.4
0.087655031,1172.8
0.088902063,1173.2
0.085482935,1173.6
0.090414483,1174
0.090626291,1174.4
0.10429949,1174.8
0.103569905,1175.2
0.113189997,1175.6
0.119277718,1176
0.107706311,1176.4
0.108737755,1176.8
0.120753807,1177.2
0.122228878,1177.6
0.137873546,1178
0.139460561,1178.4
0.144126239,1178.8
0.11642047,1179.2
0.126890489,1179.6
0.112390467,1180
0.117906247,1180.4
0.115907799,1180.8
0.107764309,1181.2
0.118802051,1181.6
0.130103452,1182
0.15484149,1182.4
0.131249761,1182.8
0.131072429,1183.2
0.117277592,1183.6
0.131176485,1184
0.175096964,1184.4
0.173987322,1184.8
0.167039461,1185.2
0.194311736,1185.6
0.231418018,1186
0.211106536,1186.4
0.200892359,1186.8
0.243612743,1187.2
0.274080102,1187.6
0.225571747,1188
0.171748646,1188.4
0.150431094,1188.8
0.127543164,1189.2
0.117670928,1189.6
0.1262876,1190
0.143272169,1190.4
0.144657515,1190.8
0.138288384,1191.2
0.180801049,1191.6
0.197704689,1192
0.200996536,1192.4
0.168309944,1192.8
0.14311124,1193.2
0.180357063,1193.6
0.198303706,1194
0.21369024,1194.4
0.161352828,1194.8
0.110848406,1195.2
0.113057812,1195.6
0.119596811,1196
0.117950168,1196.4
0.106426611,1196.8
0.100765774,1197.2
0.106919799,1197.6
0.110320263,1198
0.102303566,1198.4
0.098387146,1198.8
0.103269986,1199.2
0.103485368,1199.6
0.114522027,1200
0.111199908,1200.4
0.113970071,1200.8
0.110970965,1201.2
0.122045076,1201.6
0.121303379,1202
0.113068568,1202.4
0.084123298,1202.8
0.097750072,1203.2
0.101054831,1203.6
0.107045422,1204
0.140753957,1204.4
0.168510459,1204.8
0.169964964,1205.2
0.160531133,1205.6
0.151692304,1206
0.138933978,1206.4
0.143966501,1206.8
0.143062828,1207.2
0.168279996,1207.6
0.151705272,1208
0.134916645,1208.4
0.120914997,1208.8
0.138095153,1209.2
0.139150941,1209.6
0.152627431,1210
0.132547279,1210.4
0.110268464,1210.8
0.123799311,1211.2
0.098499149,1211.6
0.093133336,1212
0.091610563,1212.4
0.097841381,1212.8
0.092187168,1213.2
0.126809456,1213.6
0.131013979,1214
0.152228085,1214.4
0.161495706,1214.8
0.166688741,1215.2
0.191358284,1215.6
0.204337934,1216
0.195341677,1216.4
0.174734526,1216.8
0.167269155,1217.2
0.168832111,1217.6
0.164625983,1218
0.156501716,1218.4
0.157000501,1218.8
0.162092376,1219.2
0.183348951,1219.6
0.215627416,1220
0.153792711,1220.4
0.177593838,1220.8
0.190056902,1221.2
0.235582848,1221.6
0.232227524,1222
0.229591718,1222.4
0.225289286,1222.8
0.257094977,1223.2
0.230677765,1223.6
0.186849123,1224
0.16976724,1224.4
0.144917856,1224.8
0.145093936,1225.2
0.151227404,1225.6
0.135203798,1226
0.127569261,1226.4
0.131758303,1226.8
0.142531606,1227.2
0.125915162,1227.6
0.129173666,1228
0.13283219,1228.4
0.144552131,1228.8
0.123819154,1229.2
0.124574319,1229.6
0.131473069,1230
0.134330503,1230.4
0.117278256,1230.8
0.107562139,1231.2
0.099810263,1231.6
0.098722342,1232
0.11505066,1232.4
0.124830163,1232.8
0.128035378,1233.2
0.129886716,1233.6
0.132748009,1234
0.136587509,1234.4
0.156477165,1234.8
0.152856874,1235.2
0.157212468,1235.6
0.108736296,1236
0.118717906,1236.4
0.146265241,1236.8
0.155709136,1237.2
0.136938571,1237.6
0.127611661,1238
0.13034198,1238.4
0.127920347,1238.8
0.125650879,1239.2
0.11024939,1239.6
0.157536653,1240
0.170159946,1240.4
0.189436523,1240.8
0.192879726,1241.2
0.248425342,1241.6
0.29851452,1242
0.314264522,1242.4
0.279163216,1242.8
0.278079789,1243.2
0.208948644,1243.6
0.162528455,1244
0.12916198,1244.4
0.130694832,1244.8
0.154304694,1245.2
0.150680202,1245.6
0.174349003,1246
0.168536068,1246.4
0.151151683,1246.8
0.157969411,1247.2
0.134424531,1247.6
0.14689245,1248
0.132599727,1248.4
0.159557083,1248.8
0.138747277,1249.2
0.149789598,1249.6
0.140186822,1250
0.119853312,1250.4
0.100305117,1250.8
0.086490062,1251.2
0.090272173,1251.6
0.1195309,1252
0.152008992,1252.4
0.186706784,1252.8
0.181979371,1253.2
0.20673429,1253.6
0.190718396,1254
0.219668857,1254.4
0.235225306,1254.8
0.217902075,1255.2
0.220168105,1255.6
0.196521826,1256
0.122288995,1256.4
0.135133558,1256.8
0.139587613,1257.2
0.12554235,1257.6
0.142530531,1258
0.147587405,1258.4
0.136909338,1258.8
0.114355262,1259.2
0.112619822,1259.6
0.084423444,1260
0.101303447,1260.4
0.106399675,1260.8
0.134429751,1261.2
0.116724848,1261.6
0.09991952,1262
0.107266732,1262.4
0.107405329,1262.8
0.192236996,1263.2
0.182467234,1263.6
0.173569664,1264
0.159390594,1264.4
0.141512152,1264.8
0.137098677,1265.2
0.129219585,1265.6
0.151538893,1266
0.154195754,1266.4
0.162134191,1266.8
0.132860382,1267.2
0.130135595,1267.6
0.118313964,1268
0.105077931,1268.4
0.109680208,1268.8
0.12201076,1269.2
0.124880654,1269.6
0.135671596,1270
0.122363211,1270.4
0.111713823,1270.8
0.103977751,1271.2
0.11425231,1271.6
0.103793366,1272
0.101807939,1272.4
0.103649396,1272.8
0.113075354,1273.2
0.112529118,1273.6
0.106427476,1274
0.101561712,1274.4
0.122983735,1274.8
0.115148996,1275.2
0.103183608,1275.6
0.093167282,1276
0.112799826,1276.4
0.129682403,1276.8
0.115279417,1277.2
0.118367473,1277.6
0.123018091,1278
0.120644687,1278.4
0.122933049,1278.8
0.143312937,1279.2
0.151319265,1279.6
0.158150006,1280
0.180802988,1280.4
0.120489575,1280.8
0.075512726,1281.2
0.122930104,1281.6
0.191874899,1282
0.193283899,1282.4
0.152150678,1282.8
0.145970801,1283.2
0.138923956,1283.6
0.133903992,1284
0.115914068,1284.4
0.109648919,1284.8
0.089092301,1285.2
0.104460112,1285.6
0.123198248,1286
0.150288513,1286.4
0.138366882,1286.8
0.149740827,1287.2
0.130825836,1287.6
0.143759834,1288
0.114523067,1288.4
0.152867823,1288.8
0.165847989,1289.2
0.160676715,1289.6
0.160451413,1290
0.169547025,1290.4
0.163391572,1290.8
0.176472804,1291.2
0.186674391,1291.6
0.168796789,1292
0.147148014,1292.4
0.160889026,1292.8
0.167585425,1293.2
0.153415163,1293.6
0.12526907,1294
0.128424588,1294.4
0.136400756,1294.8
0.137898095,1295.2
0.088645152,1295.6
0.10442932,1296
0.127629425,1296.4
0.127859857,1296.8
0.122514082,1297.2
0.13350076,1297.6
0.205522469,1298
0.230758179,1298.4
0.214465736,1298.8
0.228604332,1299.2
0.201717492,1299.6
0.206277595,1300
0.194829177,1300.4
0.186627167,1300.8
0.188901886,1301.2
0.204926239,1301.6
0.20646427,1302
0.184719711,1302.4
0.179987835,1302.8
0.184889014,1303.2
0.143501764,1303.6
0.10687958,1304
0.104498129,1304.4
0.088650389,1304.8
0.080680753,1305.2
0.08194518,1305.6
0.079986943,1306
0.101532718,1306.4
0.095371103,1306.8
0.090248952,1307.2
0.097246147,1307.6
0.102777472,1308
0.084685665,1308.4
0.121447373,1308.8
0.108597928,1309.2
0.104662799,1309.6
0.105538448,1310
0.10720452,1310.4
0.121961411,1310.8
0.114911211,1311.2
0.094823443,1311.6
0.109922759,1312
0.106471559,1312.4
0.113173115,1312.8
0.117021596,1313.2
0.129165954,1313.6
0.123167063,1314
0.12085602,1314.4
0.117458084,1314.8
0.124613322,1315.2
0.117232508,1315.6
0.12162665,1316
0.145494269,1316.4
0.125533382,1316.8
0.116779354,1317.2
0.115129003,1317.6
0.109100448,1318
0.101357124,1318.4
0.098108287,1318.8
0.114027004,1319.2
0.110481309,1319.6
0.12262408,1320
0.141774806,1320.4
0.15237845,1320.8
0.147575604,1321.2
0.131699647,1321.6
0.143108469,1322
0.148317802,1322.4
0.145753846,1322.8
0.138974734,1323.2
0.12817993,1323.6
0.13757143,1324
0.157149675,1324.4
0.172148118,1324.8
0.190704778,1325.2
0.203828812,1325.6
0.170373466,1326
0.172064905,1326.4
0.176635955,1326.8
0.170955855,1327.2
0.203763944,1327.6
0.188126203,1328
0.168769238,1328.4
0.202149214,1328.8
0.190355944,1329.2
0.165988674,1329.6
0.153006738,1330
0.176974775,1330.4
0.241917522,1330.8
0.239022451,1331.2
0.263849141,1331.6
0.195497194,1332
0.120919242,1332.4
0.101196783,1332.8
0.108675173,1333.2
0.159920867,1333.6
0.205711178,1334
0.198650597,1334.4
0.191557631,1334.8
0.174924016,1335.2
0.184803216,1335.6
0.194445347,1336
0.218794751,1336.4
0.232566036,1336.8
0.197594788,1337.2
0.17623018,1337.6
0.14957072,1338
0.138927213,1338.4
0.117976808,1338.8
0.120280824,1339.2
0.122846571,1339.6
0.123030813,1340
0.123837538,1340.4
0.124499295,1340.8
0.126767931,1341.2
0.114685195,1341.6
0.129058028,1342
0.125330019,1342.4
0.126492759,1342.8
0.135005721,1343.2
0.132742446,1343.6
0.110997319,1344
0.113573093,1344.4
0.114615582,1344.8
0.102763353,1345.2
0.117184684,1345.6
0.135743306,1346
0.152418043,1346.4
0.18413081,1346.8
0.174653753,1347.2
0.188095545,1347.6
0.210005027,1348
0.230580688,1348.4
0.201869548,1348.8
0.225608793,1349.2
0.249042044,1349.6
0.240519552,1350
0.196979575,1350.4
0.170659816,1350.8
0.181969122,1351.2
0.171718749,1351.6
0.15148174,1352
0.159291873,1352.4
0.124625701,1352.8
0.123433214,1353.2
0.128687487,1353.6
0.14126111,1354
0.128074598,1354.4
0.129256525,1354.8
0.119348193,1355.2
0.112801595,1355.6
0.122056011,1356
0.119879865,1356.4
0.1236363,1356.8
